subawardee_uei,subawardee_name,entity_url,company_linkedin_url
LJJJWQUWATF5,WESTWAY SERVICES GROUP LLC,,
LJK7KNGK3535,"COOPER POWER SYSTEMS, INC.",,
LJKFXSLLKL31,"B & W CONTRACTORS, INC.",,
LJLZRNS9DYC6,ANIXTER INC.,http://www.anixter.com/,https://linkedin.com/company/anixter
LJM9JG2XFBD6,DENTON VACUUM L.L.C.,http://www.dentonvacuum.com,https://linkedin.com/company/denton-vacuum
LJN1HL9AZ5P3,INTEGRA BIOSCIENCES CORP.,http://integra-biosciences.com/sites/us/index.html,https://linkedin.com/company/integra-biosciences
LJNAJVPB3MW1,"L3HARRIS GLOBAL COMMUNICATIONS, INC.",www.l3harris.com,https://linkedin.com/company/l3harris-technologies
LJRMPVMAPHH4,RESILINC CORPORATION,http://www.resilinc.com,https://linkedin.com/company/resilinc
LJWBCKDBUJJ8,AMVI SOFTWARE INC,www.amvii.com,https://linkedin.com/company/amvi-software-inc
LJX2YHDNMDA1,TELAFORCE LLC,www.titantechnologies.com,https://linkedin.com/company/titantechnologiesllc
LJXMD6WRZJA5,ACCU-TECH CORPORATION,https://www.accu-tech.com,https://linkedin.com/company/accu-tech-corporation
LJZ8SBUM9NM5,AD HOC LLC,http://adhocteam.us,https://linkedin.com/company/ad-hoc-llc
LJZRP7SE5LN4,STRATEGIC COMMUNICATIONS LLC,www.yourstrategic.com,https://linkedin.com/company/strategic-communications
LJZTDJWPG431,"STEAMPUNK, INC.",http://www.steampunk.com,https://linkedin.com/company/steampunk-inc
LK2AE8SCL5R3,ENERCON FEDERAL SERVICES INC,http://www.enercon.com,https://linkedin.com/company/enercon-services
LK42U7KJQKW4,"J. F. BRENNAN COMPANY, INC.",http://www.jfbrennan.com,https://linkedin.com/company/j-f-brennan-company-inc
LK4VV63MZKN6,"DHI GROUP LIMITED, LLC",https://www.dhitelecom.com,
LK81UJ7YHDA5,CROWNOX L.L.C-FZ,,
LKA8YVF6VMH3,EPOST GLOBAL LLC,epostglobalshipping.com,https://linkedin.com/company/epost-global-llc
LKAAJG8KK4U1,RELX INC.,http://www.lexisnexis.com/,https://linkedin.com/company/lexisnexis-risk-solutions
LKAKJBZKMJ22,AERO TEC LABORATORIES INC,http://www.atlinc.com,https://linkedin.com/company/aero-tec-laboratories-inc
LKAMGE5SDLM8,"ROLL-OFFS OF AMERICA, INC.",https://rolloffs.net/,https://linkedin.com/company/roll-offs-usa-inc.
LKBKD8TRFMM6,"SYNERGY AMERICA, INC.",http://www.synergyamerica.com,https://linkedin.com/company/synergy-america
LKCMZV88GLH8,"ALLIED DOOR & HARDWARE COMPANY, INC.",www.allieddoors.com,https://linkedin.com/company/allied-door-&-hardware
LKD8PRK7MHG2,THE PARTICIPATION COMPANY LLC,https://theparticipationcompany.com/,https://linkedin.com/company/participation-company
LKDKNKF56SS8,SECURADYNE SYSTEMS INTERMEDIATE LLC,www.aus.com,https://linkedin.com/company/allied-universal
LKDNCUGAVEN5,M-CON STRATEGIC SOLUTIONS LLC,http://mconsolutions.com/,https://linkedin.com/company/mconsolutions
LKF5V7KM5FZ4,"SOUTHEASTERN UNIVERSITIES RESEARCH ASSOCIATION, INC.",http://www.sura.org,https://linkedin.com/company/southeastern-univ's-research-ass'n
LKFECL9K7KC5,TOTAL MACHINE LLC,https://totalmachineva.com/,https://linkedin.com/company/total-machine-llc
LKGHQ43K4CP3,SOUTHERN CALIFORNIA COASTAL WATER RESEARCH PROJECT AUTHORITY,http://www.sccwrp.org,https://linkedin.com/company/southern-california-coastal-water-research-project
LKHAV5YRW3L9,"SKOOKUM ENTERPRISES, LLC",https://tessera.org/,https://linkedin.com/company/tessera-works
LKHCS8SB6S26,WINDWARD US INC.,https://windward.ai/,https://linkedin.com/company/windward-ltd-
LKHGD25CMJW9,NO AIDS TASK FORCE,http://www.crescentcare.org,https://linkedin.com/company/crescentcare
LKKDGB3D2WY5,STRUCTURAL COMPOSITES INDUSTRIES LLC,https://www.luxfercylinders.com/,https://linkedin.com/company/luxfer
LKKEH1KRWDP3,"RHINO ROOFERS AND CONSTRUCTION, LLC",,
LKLRG3G7VSK5,SAFEGUARD U.S. INC,,
LKLZFAJWWLU5,QMULOS LLC,www.qmulos.com,https://linkedin.com/company/qmulos
LKM2NPNNH2U3,DRAKE HOLDINGS (DPS SKIS) INC,dpsskis.com,https://linkedin.com/company/dpsskis
LKMDTGQ6T135,"ONTERRIS RESPONSE AND RECOVERY, LLC",http://www.cteh.com,https://linkedin.com/company/cteh-llc
LKMNACGTQ3S7,"STONCOR GROUP, INC.",,
LKMNVLDJ7JS5,PARRA CONSULTING GROUP INC,http://www.parrainc.com,https://linkedin.com/company/parra-consulting-group-inc-
LKMPWR8ELBG8,"OCEAN AERO, INC.",www.oceanaero.com,https://linkedin.com/company/ocean-aero-inc
LKNDJQ3KGBP3,PHOTO-COMMUNICATIONS INC,http://www.pcigraphics.com,https://linkedin.com/company/pci-graphics
LKP2BA975RY5,"MILLIMETER WAVE PRODUCTS, INC",www.miwv.com,https://linkedin.com/company/millimeter-wave-products-inc-
LKP5AMKTTYF8,AUTECH CORPORATION,,
LKP9KEH2HDM8,"BUILDER SERVICES GROUP, INC.",https://www.truteam.com/,https://linkedin.com/company/truteam
LKPPLG4LZTS6,GEO-SOLUTIONS INC,https://www.geo-solutions.com,https://linkedin.com/company/geo-solutions-inc.
LKTBLK9RBZ53,JACOBS ENGINEERING GROUP INC.,http://www.jacobs.com,https://linkedin.com/company/jacobs
LKTDCXGM9FY1,PRIMARY KEY SOLUTIONS LLC,,
LKTJT6AMQHM4,PRUDENT TECHNOLOGY LLC,www.prudenttechnology.com,https://linkedin.com/company/prudent-technology-llc
LKTMC5EMFHC4,RESOURCE TRAINING INSTITUTE,http://www.rtii.org,https://linkedin.com/company/resource-training-institute
LKTNULLR6FL6,JSI RESEARCH & TRAINING INSTITUTE INC,https://www.jsi.org/,
LKU7VRENKLB5,KA-COMM INC,www.ka-comminc.com,https://linkedin.com/company/ka-comm.-inc
LKUUXBFDZZT2,"DANIEL B STEPHENS & ASSOCIATES, INC.",http://www.dbstephens.com,https://linkedin.com/company/daniel-b.-stephens-&-associates-inc
LKWDG1C64616,ECMI-CBCP INC.,,
LKXHMX1K3AC5,NATIONAL INSTRUMENTS CORP,http://www.ni.com/,https://linkedin.com/company/niglobal
LKYAT161BXM9,FLOAT-ON CORP,http://www.floaton.com,https://linkedin.com/company/float-on-corp
LKYTTJ1T8C93,EVERTZ MICROSYSTEMS LIMITED,www.evertz.com,https://linkedin.com/company/evertz
LKYYTJWKTW94,ONCORE MANUFACTURING LLC,http://www.neotech.com,https://linkedin.com/company/neo-technology-solutions
LKZBV7J7KC31,"FALCON AEROSPACE, INC.",http://www.falconaerospace.com,https://linkedin.com/company/falcon-aerospace
LL15D6XUN6E9,"TITANIA SOLUTIONS GROUP, INC.",www.titaniasolutionsgroup.com,https://linkedin.com/company/titania-solutions-group-inc-
LL1DFMKAE8H6,CUSTOM SYSTEMS INTEGRATION INC,http://www.customsi.com,https://linkedin.com/company/custom-systems-integration
LL1FS1CEQXW7,"ERIAS VENTURES, LLC",https://www.eriasventures.com,https://linkedin.com/company/eriasventures
LL27JGJWEKC5,"GREGG DRILLING, LLC",www.greggdrilling.com,https://linkedin.com/company/gregg-drilling-llc
LL2YX4BKQSS3,"GENERAL DYNAMICS SATCOM TECHNOLOGIES, INC.",http://www.gdmissionsystems.com,https://linkedin.com/company/gdms
LL39ML7RHA63,"SPECTRUM ASSOCIATES, INC.",,
LL4FM8FTPJ89,VYAIRE MEDICAL INC,vyaire.com,https://linkedin.com/company/vyaire-medical
LL4RNMWLKMQ8,CPS IT SOLUTIONS LLC,http://www.cpscorp.com,https://linkedin.com/company/complete-professional-services-llc-cps-
LL5NXL6NART6,HENDRICKSON FIRE & RESCUE EQUIPMENT INC,,
LL65GABFFM71,SUPERIOR JIG INC,https://www.superiorjiginc.com,https://linkedin.com/company/superior-jig-inc-
LL6JRXWRMH28,HOLZWORTH INSTRUMENTATION INC.,www.maurymw.com,https://linkedin.com/company/maury-microwave
LL6UWNMNJFK8,MACHINE DYNAMICS INC,HTTPS://WWW.MACHINEDYN.COM,https://linkedin.com/company/machine-dynamics-inc.
LL8GLEVH6MG3,UNIVERSITY OF UTAH,http://www.osp.utah.edu,https://linkedin.com/company/office-of-sponsored-projects
LL8HTS9MHD53,UNIVERSIDAD RAFAEL LANDIVAR,,
LL8SH4DDJSK6,"AEVEX AEROSPACE, LLC",www.aevex.com,https://linkedin.com/company/aevex-aerospace
LL96MRNRBPS6,"ACI/BOLAND, INC.",aciboland.com,https://linkedin.com/company/aci-boland
LLAQM9AH88H6,"JJ DAL SUPPLY COMPANY, LLC",,
LLBKFS9ZSJM8,ACCESS ANVIL CORP,www.accessanvil.com,https://linkedin.com/company/access-anvil-corp
LLBMQKPVJLG5,"MEIER ENTERPRISES, INC.",www.meierinc.com,https://linkedin.com/company/meier-architecture-engineering
LLD2NLKEMVB3,CONQUEST TECHNOLOGY SERVICES LLC,www.bluevoyantgov.com,
LLD7H8NFYY61,KEYSTONE CENTER,http://www.keystone.org,https://linkedin.com/company/the-keystone-center
LLF3GEHTJMJ7,BAER GROUP LLC,http://www.baergroup.com,https://linkedin.com/company/the-baer-group
LLGKZX7ZMBN3,GENERAL ATOMICS INTERNATIONAL SERVICES CORP,http://www.cryotech.com,https://linkedin.com/company/cryotech-deicing-technology
LLGNJL3U1J53,"A.B. DENNING, INC.",,
LLGTYN8GH6K3,NSI-MI TECHNOLOGIES INC.,www.nsi-mi.com,https://linkedin.com/company/nsi-mitechnologies
LLJ7JKGLC5M3,PRESIDENT TITANIUM CO INC,www.presidenttitanium.com,https://linkedin.com/company/president-titanium-co.-inc.
LLJ8KT5QJNP9,"MORROW ENTERPRISES, INC",http://www.morrownm.com/index.html,https://linkedin.com/company/morrowenterprisesinc.
LLKKPN8DH598,NORTH WIND SITE SERVICES LLC,www.northwindgrp.com,https://linkedin.com/company/northwindgrp
LLMSCX34X9M6,TESCAN USA INC,http://www.tescan.com,https://linkedin.com/company/tescan-group
LLN8PEEPQNS3,"A3L FEDERAL WORKS,LLC",www.A3LFederalworks.com,https://linkedin.com/company/a3l-federal-works-llc-
LLNPJMXXCFP6,AFA PROTECTIVE SYSTEMS INC,http://www.afap.com,https://linkedin.com/company/afa-protective-systems-inc-
LLNXG14PXPB3,"CGS ADMINISTRATORS, LLC",https://www.cgsmedicare.com/,https://linkedin.com/company/cgs-administrators-llc
LLPZYPFR1M58,PACIFIC POWER GROUP LLC,,
LLQUTR9BDDN4,"ITS SOLUTIONS, INC",http://www.itssus.com,
LLR2EGJY7GC8,"PUMPS OF HOUSTON, INC.",http://www.Pumpsofhouston.com,https://linkedin.com/company/pumps-of-houston-inc
LLR9CKT1FUL1,SKY SOLUTIONS LLC,www.skysolutions.com,https://linkedin.com/company/sky-solutions-us
LLR9Z2A5ZG99,FLORIDA KEYS ELECTRIC INC,www.flkeyselectric.com,https://linkedin.com/company/florida-keys-electric-inc
LLREND6GJ4J7,"COMTECH SATELLITE NETWORK TECHNOLOGIES, INC",http://www.comtechefdata.com,https://linkedin.com/company/comtech-snt
LLRKLEZFPB16,STAR ASSET SECURITY LLC,http://www.securethinking.com,https://linkedin.com/company/starassetsecurity
LLT8HBR1PQ75,ID QUANTIQUE SA,www.idquantique.com,https://linkedin.com/company/id-quantique-sa
LLUWVGL272X8,THERN INC,http://www.thern.com,https://linkedin.com/company/thern-inc-
LLWLXEU6T563,WSP USA INC.,www.wsp.com/usa,https://linkedin.com/company/wsp
LLX3F6TKZVG1,SUMMIT TECHNOLOGIES & SOLUTIONS INC,http://www.summit-ts.com,https://linkedin.com/company/summit-technologies-&-solutions-inc-
LM2LQ8E6YFT3,THERMO ELECTRON KARLSRUHE GMBH,,
LM3MLGQVUKJ7,CONSTRUCTION SUPPORT SOLUTIONS LLC,http://www.constructionsupportsolutions.com,https://linkedin.com/company/construction-support-solutions
LM3WM6J6Z2L6,"ARAKELIAN ENTERPRISES, INC",www.athensservices.com,https://linkedin.com/company/athens-services
LM4NJSJ51TN8,HARGROVE & ASSOCIATES INC,https://www.hargrove-epc.com/,https://linkedin.com/company/hargrove-engineers-constructors
LM4WG1P9TML7,VOLUMATIC INC,http://www.volumatic-usa.com,https://linkedin.com/company/volumatic-inc-
LM6KZCMNE483,"MANUFACTURERS ASSOCIATION OF CENTRAL NEW YORK, INC.",,
LM8QHE2FMCN7,"ROCKITEK, LLC",rockitek.com,https://linkedin.com/company/rockitek
LM8VH4JN4BQ4,KAFFENBARGER TRUCK EQUIPMENT CO.,,
LM95MLLMTKC4,SMS TESTING INC,,
LM9RWGBM1MF3,VALBIN CORPORATION,http://www.valbin.org,https://linkedin.com/company/valbin-corporation
LMB1NA2GUUL1,"GOVMOBILE, LLC",http://www.govmobile.com,https://linkedin.com/company/govmobile-llc-
LMBMELQ7S2Y6,"SIEMENS INDUSTRY, INC.",,
LMC3GMLLAWL1,TROVETECHS INC,,
LMCJKRFW5R81,THE RESEARCH FOUNDATION FOR THE STATE UNIVERSITY OF NEW YORK,https://www.rfsuny.org/,https://linkedin.com/company/rfsuny
LMD1YLJ92TL7,"ELECTRO-MECHANICAL, LLC",https://electro-mechanical.com,https://linkedin.com/company/electro-mechanical-corporation
LMDJNED2VUY1,JE SYSTEMS INC,www.je-systems.com,https://linkedin.com/company/je-systems-inc
LMEHVMQN3Q83,"ROBERT J. YOUNG COMPANY, LLC",WWW.RJYOUNG.COM,https://linkedin.com/company/rjyoung
LMF4NRUELVU5,THRUST AI LLC,www.thrustai.com,https://linkedin.com/company/thrust-ai
LMF7NPZN43Z6,FIRST RF CORPORATION,www.firstrf.com,https://linkedin.com/company/first-rf-corporation
LMFYS5RPMTY4,OMEGA MINDS LLC,www.OmegaMinds.com,https://linkedin.com/company/omega-minds
LMG7RJGU88Z8,"HEALTH CATALYST, INC",www.healthcatalyst.com,https://linkedin.com/company/healthcatalyst
LMHQY3226778,AMENTUM HOLDINGS LLC,WWW.AMENTUM.COM,https://linkedin.com/company/amentumcorp
LMK9YDN2RJM9,STILIAN ELECTRIC INC,stilian.com,https://linkedin.com/company/stilian-electric-inc
LMKJH8HV92N5,DIANA CONSULTING & SERVICES LLC,http://www.servicon-usa.com,https://linkedin.com/company/servicon-usa
LMLZLKAE5S93,"AVIATION BLADE SERVICES, INC.",www.absblade.com,https://linkedin.com/company/aviation-blade-services-inc
LMM3ZN7WSCE5,"CAPLUGS, INC.",http://www.caplugs.com,https://linkedin.com/company/caplugs
LMMCV5HXUV98,"CAJUN COMPANY, THE",www.cajunco.net,https://linkedin.com/company/cajun-company
LMNBAEDNAJ28,APPCAST INC,https://www.appcast.io/,https://linkedin.com/company/appcast-io
LMNFBUREAG22,CYBERVANCE INC.,http://www.cybervance.com,https://linkedin.com/company/cybervance
LMP3B53UEKL5,RED CLOUD SERVICES INC.,http://redcloudservices.com,
LMPNDTMGKXC4,AMERICAN INDIAN CONSULTING SERVICES INC,www.aics-solutions.com,https://linkedin.com/company/aics-solutions
LMQSGJM2N5Y5,"AMPHENOL CABLE AND INTERCONNECT TECHNOLOGIES, INC.",http://www.Micro-Coax.com,https://linkedin.com/company/microcoax
LMQTMHDCATH4,"AVNET, INC.",http://www.avnet.com,https://linkedin.com/company/avnet
LMR2MN2HZ8N1,VENTUREDYNE LTD,http://venturedyne.com/,https://linkedin.com/company/venturedyne-ltd.
LMRJYJRJY6M4,VANTOR INC.,http://www.maxar.com,https://linkedin.com/company/maxar-technologies-ltd
LMSQKMNVELM9,"RESILIENT SOLUTIONS 21, INC.",rs21.io,https://linkedin.com/company/resilient-solutions-21
LMUHKN5QX483,"ASSA ABLOY SPECIALTY DOORS, LLC",https://norshield.net,https://linkedin.com/company/norshield-security-products-llc
LMV1FKPF2PS6,ASPEN CONSULTING GROUP INC,http://www.aspenconsultinggroup.com,https://linkedin.com/company/aspen-consulting-group-inc-
LMVNQJN1J944,"THE ACI GROUP, INC.",http://www.aci.com,https://linkedin.com/company/acigroup
LMVRG535MYA3,BISCO INDUSTRIES INC,WWW.BISCOIND.COM,https://linkedin.com/company/bisco-industries
LMXKL6EGLBW4,ATHENA STRATEGIC DESIGN INC,,
LMYUK69TRW99,"AMPRIUS TECHNOLOGIES, INC.",https://amprius.com/,https://linkedin.com/company/amprius-inc
LN15PNYDDAD6,MAGNA-POWER ELECTRONICS INC,https://magna-power.com,https://linkedin.com/company/magna-power-electronics-inc-
LN1GGNXLTH57,"THORNTON TOMASETTI, INC.",https://www.thorntontomasetti.com/,https://linkedin.com/company/thornton-tomasetti
LN46BBJSG5N7,PFG PRECISION OPTICS INC,http://www.pfgoptics.com,https://linkedin.com/company/pfg-precision-optics-inc-
LN49JELTKNG4,"SOUTHERN TIRE MART, LLC",www.stmtires.com,https://linkedin.com/company/southerntiremart
LN4TCT1W5HZ5,WILDING ENGINEERING INC,,
LN53LCFJFL45,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,,
LN5GFGXMLCA9,GLOBAL MONTELLO GROUP CORP,www.globalp.com,https://linkedin.com/company/global-companies-llc
LN6PCDTT73L1,RYAN CONSULTING GROUP INC,http://www.consultrcg.com,https://linkedin.com/company/ryan-consulting-group
LN7CVDYJJMB5,GOTAK LLC,https://getgotak.com/,https://linkedin.com/company/gotak
LN96DPZY5955,ISHPI INFORMATION TECHNOLOGIES INC.,http://www.ishpi.net,https://linkedin.com/company/ishpi-information-technologies-inc-
LN9DCH1ZNFY5,"AUGMENTED PARACHUTE SYSTEMS, LLC",,
LN9LKELZMT87,SGS CANADA INC.,www.sgs.ca,https://linkedin.com/company/sgs-canada-inc
LN9PU5M2YZN5,MISCELLANEOUS FOREIGN AWARDEES,,
LN9YKAX66918,KULITE SEMICONDUCTOR PRODUCTS INC,http://www.kulite.com,https://linkedin.com/company/kulite-semiconductor-products-inc-
LNA1C7TKSV56,"RIGIFLEX TECHNOLOGY, INC.",https://rigiflex.com,https://linkedin.com/company/rigiflex-technology-inc.
LNAYBSUBJN37,"ASR ANALYTICS, LLC",www.voyatek.com,https://linkedin.com/company/voyatek
LNBDA8UMECV7,"EUROFINS LANCASTER LABORATORIES ENVIRONMENT TESTING, LLC",www.lancasterlabs.com,https://linkedin.com/company/lancaster-laboratories
LNBQA45NJAN5,"BTS EQUIPMENT UNLIMITED, INC.",http://www.btsequipmentunlimited.com,https://linkedin.com/company/bts-equipment-unlimited-inc
LNC3XHNRDCR3,"HD HR CONSULTING SOLUTIONS, LLC",www.hdhrconsulting.com,
LNE8NDGHL8G5,"AUTONATION, INC.",,
LNEKFWS71TP8,JPG INFOTECH LLC,http://www.jpginfotech.com,
LNF3KNSAPWT3,"C. F. ROARK WELDING & ENGINEERING COMPANY, INCORPORATED",www.roarkfab.com,https://linkedin.com/company/sescrio
LNGHF5FNMS94,SPACE POWER ELECTRONICS INC,,
LNHNAG8F5974,GVT LLC,,
LNJFWZ41NN41,CONTAINER PRODUCTS CORPORATION,http://www.c-p-c.net,https://linkedin.com/company/container-products-corporation
LNKDGN7K5LB5,"SIEMENS INDUSTRY, INC.",www.siemens.com,https://linkedin.com/company/siemens
LNKNWYU61NB8,J. W. SPEAKER CORPORATION,www.jwspeaker.com,https://linkedin.com/company/jwspeaker
LNKVSJ3CX9L7,UNIVERSE ADVANCED BUSINESS SOLUTIONS,www.uabsco.com,
LNL1HNZ19C96,ENDICTUS CORP,https://www.endictus.com/,https://linkedin.com/company/endictus
LNL4QL6AG927,APOGEE LABS INC,http://www.apogeelabs.com,https://linkedin.com/company/apogee-labs-inc.
LNL6A61J47V7,"UNISTAR-SPARCO COMPUTERS, INC.",http://www.sparco.com,https://linkedin.com/company/unistar-sparco-computers
LNLAWQ9FG785,"TIGER MATERIAL HANDLING, INC.",http://www.tigermaterialhandling.com,https://linkedin.com/company/tiger-material-handling-inc.
LNMAEH493AN8,"PARK PLACE TECHNOLOGIES, LLC",http://www.parkplacetechnologies.com/,https://linkedin.com/company/park-place-technologies
LNMBMFMATCL1,THE METHODIST HOSPITAL,http://www.houstonmethodist.org,https://linkedin.com/company/houston-methodist
LNMNCBZS4RL5,THE MERAMEC GROUP INC,https://www.meramec.com,https://linkedin.com/company/meramec-group-inc.
LNN3EM81KSK6,EPLAN LLC,,
LNNBA84B2LL5,"TECH7 CONSULTING, LLC",www.tech7.us,https://linkedin.com/company/the-tech7-company
LNNGQB74FMP8,VL INFOTECH INC,www.vlinfotec.com,https://linkedin.com/company/vlinfotech
LNNKMC7W4VM5,ALTA DATA TECHNOLOGIES LLC,http://www.altadt.com,https://linkedin.com/company/alt-data-technologies
LNU5W4HZNL89,THE FIRST ELECTRONICS CORPORATION,www.feccables.com,https://linkedin.com/company/the-first-electronics-corporation
LNWMEFZ7JUV9,DIGITAL VIDEO GROUP INC,https://digitalvideogroup.com/,https://linkedin.com/company/digital-video-group
LNXNBUC1BWK9,HONEYWELL SECURITY AMERICAS LLC,https://www.honeywell.com/us/en,https://linkedin.com/company/honeywell
LNXWSPWCY1K5,CREATION TECHNOLOGIES IDAHO INC.,www.creationtech.com,https://linkedin.com/company/creation-technologies
LNZRL5H3F315,"SAFRAN POWER USA, LLC",https://www.safran-group.com/companies/safran-electrical-power,https://linkedin.com/company/safran
LP31RSQGKHK1,AIRBUS DEFENCE AND SPACE SAS,,
LP45MHNTVWP9,SMITH BROTHERS TOOL COMPANY,www.smithbrostool.com,https://linkedin.com/company/smith-bros-tool
LP58KKM2GJF8,CHUGACH INFORMATION TECHNOLOGY LLC,chugachgov.com,https://linkedin.com/company/chugachgov
LP6HE35N7C16,"ALLTEST INSTRUMENTS, INC.",http://www.alltest.net,https://linkedin.com/company/alltest-instruments-express-test-services
LP9KWTX7LFM9,"KING AEROSPACE COMMERCIAL CORPORATION, INC.",www.KingAerospace.com,https://linkedin.com/company/king-aerospace
LPANPM31AFZ1,"MANTECH MGS, INC.",http://www.mantech.com,https://linkedin.com/company/mantech
LPCKRG7HCGS3,HARPER ENGINEERING COMPANY,,
LPCMAK2KX1D3,WATKINS GOVERNMENT SERVICES LLC,www.watkinsgov.com,https://linkedin.com/company/watkins-government-services-llc-wgs-
LPELM16LTNB7,R M HEADLEE CO INC,,
LPGJBR9J8L39,GARAGE ROBERTO,,
LPJFHJEWBDH6,FURNITURE BARN INC,,
LPJJHLLGPLF3,FRONTGRADE COLORADO SPRINGS LLC,www.frontgrade.com,https://linkedin.com/company/frontgrade-technologies
LPLSG7JYB8X1,ALPHA-1 AEROSPACE LLC,http://www.alpha1aero.com,https://linkedin.com/company/alpha-1-aerospace
LPP2TPK3L3P8,"BRUNTON ENTERPRISES, INC.",,
LPPXNVLX3F73,"GLOBAL PUBLISHING SOLUTIONS, INC.",www.gpsl.co,https://linkedin.com/company/global-publishing-solutions-ltd
LPSGJWY5W7B7,KPFF INC,www.kpff.com,https://linkedin.com/company/kpff-consulting-engineers
LPWQEKMT2E26,"CAR-GRAPH, INC.",,
LPXBSUKKCUR1,GAME PLAN TECH LLC,https://www.gameplan.tech/,https://linkedin.com/company/gameplan-tech
LPYFLHTRV8Q3,"ANACONDA, INC",http://www.anaconda.com,https://linkedin.com/company/anacondainc
LQ1KQKWTLMB6,"SOUTHERN CROSS, LLC",www.rvukpik.com,
LQ23K1KXQ7T1,"IBIS PUBLIC SECTOR, INC.",https://ibispublicsector.com/,https://linkedin.com/company/isobar-public-sector
LQ48B9A9QJC8,EPOCH CONCEPTS LLC,www.epochconcepts.com,https://linkedin.com/company/epoch-concepts
LQ63H1KJGJL4,"SUMMIT FLEET MANAGEMENT, LLC",summitfleet.com,
LQ6MMGXLJCN9,ETD DIRECT SUPPLY LLC,https://www.etddirect.com,https://linkedin.com/company/etd-direct-supply
LQ6NVKL7LK78,TRI-STATE TECHNICAL SALES CORP,https://tristatetechnicalsales.com/,https://linkedin.com/company/tri-state-technical-sales
LQ74UBRLNBU7,SETIADI ARCHITECTS LLC,,
LQDYN64CP9L9,"IRVINE PIPELINE CO, INC",,
LQHSLPPM1NN5,"H2L SOLUTIONS, INC.",https://h2lsolutions.com/,https://linkedin.com/company/h2l-solutions
LQJ8L3UFTVX3,FREQUENCY ELECTRONICS INC,http://www.frequencyelectronics.com,
LQJFQ5ZH9BC3,TAKE2 CONSULTING LLC,www.take2it.com,https://linkedin.com/company/take2-consulting-llc
LQJKCX84CJB4,"CISCO SYSTEMS, INC.",WWW.CISCO.COM,https://linkedin.com/company/cisco
LQKHZZ6BHAB7,"TECHNOLOGY AND COMMUNICATIONS SYSTEMS, INC.",http://www.tecomsys.com,https://linkedin.com/company/technology-and-communication-systems-inc
LQP9KJ476CU4,PATHFINDER ASSOCIATES LLC,,
LQQXXF1QJZ35,V & A SOFTWARE SOLUTIONS INC,,
LQRKJK5AN8C1,"SPRINGS FABRICATION, LLC",https://springsfab.com/,https://linkedin.com/company/springs-fabrication
LQT7QZGERLM3,CJEN INC.,http://www.c-jen.com/,https://linkedin.com/company/cjen-inc
LQTJNBUD91Q3,"ATLANTIC COUNCIL OF THE UNITED STATES, INC. (THE)",http://www.AtlanticCouncil.org,https://linkedin.com/company/atlantic-council
LQTPJ828MML9,"TRILOGY LEASING CO., LLC",www.trilogyinnovations.com,https://linkedin.com/company/trilogy-innovations-div
LQU1FQEVCJP3,SOC POTEZ AERONAUTIQUE,,
LQU3FYHUCE28,"STRATUM RESERVOIR, LLC",stratumreservoir.com,https://linkedin.com/company/stratum-reservoir
LQUGM9H9ZLP3,"NAMPA VALLEY HELICOPTERS, INC.",www.nvhelicopters.com,https://linkedin.com/company/nampa-valley-helicopters
